,text,original
7315,fig_abu,jiggabu
7316,jigagub,jiggabu
7317,jgigaub,jiggabu
7318,jigbu,jiggabu
7319,iggab,jiggabu
7320,f^dgwpackershitte$,fudgepackershitter
7321,fudgWpaslershitter,fudgepackershitter
7322,fud9epacrer8hitter,fudgepackershitter
7323,fod9epacrershitter,fudgepackershitter
7324,fudge)packejrSshitter,fudgepackershitter
7325,fudgepac*k%eArshitter,fudgepackershitter
7326,fudgepfpkershipter,fudgepackershitter
7327,frdKepaZkershitter,fudgepackershitter
7328,fugdepaceksrhitter,fudgepackershitter
7329,fudgeapckesrhitetr,fudgepackershitter
7330,fudgeacershitte,fudgepackershitter
7331,fudepackeshittr,fudgepackershitter
7332,"knob,okWys",knobjokeys
7333,"knob,0keys",knobjokeys
7334,kn0bjoreys,knobjokeys
7335,rno6jokeys,knobjokeys
7336,knocb)jokeys,knobjokeys
7337,knobjokeay*s,knobjokeys
7338,knoljoke2s,knobjokeys
7339,knobj4keGs,knobjokeys
7340,konjbokeys,knobjokeys
7341,knobjokeys,knobjokeys
7342,knobokys,knobjokeys
7343,knojokys,knobjokeys
7344,jo4herfSkin,motherfckin
7345,mptMeFfckin,motherfckin
7346,m0thekfcrin,motherfckin
7347,muthekfcrin,motherfckin
7348,mEot3herfcnkin,motherfckin
7349,moth!erfckYiSn,motherfckin
7350,mNt)erfcXin,motherfckin
7351,mRther8ckiI,motherfckin
7352,omhterfcikn,motherfckin
7353,omtherfkcni,motherfckin
7354,mterfckn,motherfckin
7355,mothekin,motherfckin
7356,follocot(cian,bollocktician
7357,boOlockt9coan,bollocktician
7358,6o11ocktician,bollocktician
7359,bu11ocktician,bollocktician
7360,bolwlto8cktician,bollocktician
7361,bol8locktic_isan,bollocktician
7362,b^llockkucian,bollocktician
7363,(ollock6icYan,bollocktician
7364,blolcokticina,bollocktician
7365,oblolcktiican,bollocktician
7366,bllocktian,bollocktician
7367,bollcician,bollocktician
7368,sex,sex
7369,sex,sex
7370,8ex,sex
7371,8ex,sex
7372,sex,sex
7373,sex,sex
7374,sex,sex
7375,sex,sex
7376,sex,sex
7377,sex,sex
7378,sex,sex
7379,sex,sex
7380,N*llockch*ps,bollockchops
7381,bPllockxho)s,bollockchops
7382,bo1locrchups,bollockchops
7383,bo11ockchups,bollockchops
7384,bzolloEckchop6s,bollockchops
7385,bEollocukcdhops,bollockchops
7386,(oolockUhops,bollockchops
7387,bollockcmozQ,bollockchops
7388,blolockchops,bollockchops
7389,blolockchpso,bollockchops
7390,bollocchs,bollockchops
7391,ollocchos,bollockchops
7392,assho;ea,assholes
7393,assGol@s,assholes
7394,as8ho1es,assholes
7395,a8sh0les,assholes
7396,assh+olles,assholes
7397,aXssho5les,assholes
7398,a@shole1,assholes
7399,wsshol!s,assholes
7400,ashsloes,assholes
7401,sasholse,assholes
7402,assoes,assholes
7403,asshle,assholes
7404,fxck,fack
7405,eack,fack
7406,facr,fack
7407,facr,fack
7408,lfack,fack
7409,fac*k,fack
7410,fHck,fack
7411,faUk,fack
7412,fakc,fack
7413,afck,fack
7414,fac,fack
7415,fac,fack
7416,boiolQC,boiolas
7417,voKolas,boiolas
7418,boiula8,boiolas
7419,6oiulas,boiolas
7420,Iboio$las,boiolas
7421,boiozlams,boiolas
7422,joiolzs,boiolas
7423,boGobas,boiolas
7424,booials,boiolas
7425,boilosa,boiolas
7426,boils,boiolas
7427,boios,boiolas
7428,lqdyboyx,ladyboyz
7429,?aEyboyz,ladyboyz
7430,1adyb0yz,ladyboyz
7431,1ady6oyz,ladyboyz
7432,Flpadyboyz,ladyboyz
7433,lad*yboyMz,ladyboyz
7434,l)dyboy_,ladyboyz
7435,lxdybhyz,ladyboyz
7436,ldayobyz,ladyboyz
7437,ladybzoy,ladyboyz
7438,ladboz,ladyboyz
7439,adyboz,ladyboyz
7440,monn,mong
7441,mLng,mong
7442,m0n9,mong
7443,m0n9,mong
7444,miong,mong
7445,mon3g,mong
7446,mjng,mong
7447,motg,mong
7448,omng,mong
7449,mogn,mong
7450,mng,mong
7451,mon,mong
7452,crlws,crows
7453,cr(ws,crows
7454,cruw8,crows
7455,ck0ws,crows
7456,crojws,crows
7457,crXows,crows
7458,crowh,crows
7459,crowZ,crows
7460,crwos,crows
7461,crwos,crows
7462,cows,crows
7463,cows,crows
7464,nu4sadks,nutsacks
7465,nuGsacjs,nutsacks
7466,nut8ack8,nutsacks
7467,notsack8,nutsacks
7468,nutsBaGcks,nutsacks
7469,nutsaeck#s,nutsacks
7470,nvtsacls,nutsacks
7471,nutNacds,nutsacks
7472,untsacsk,nutsacks
7473,unstacks,nutsacks
7474,ntsaks,nutsacks
7475,nutaks,nutsacks
7476,fbcka,fvcka
7477,fvvka,fvcka
7478,fvcra,fvcka
7479,fvcra,fvcka
7480,fvckqa,fvcka
7481,efvcka,fvcka
7482,fvfka,fvcka
7483,avcka,fvcka
7484,fvcak,fvcka
7485,fvkca,fvcka
7486,fvka,fvcka
7487,fvck,fvcka
7488,doucTebzg,douchebag
7489,douDhebZg,douchebag
7490,duucheba9,douchebag
7491,dooche6ag,douchebag
7492,mdoucheba&g,douchebag
7493,douczheb9ag,douchebag
7494,doucheq&g,douchebag
7495,diuc+ebag,douchebag
7496,docuheabg,douchebag
7497,oduchbeag,douchebag
7498,docheba,douchebag
7499,douchba,douchebag
7500,biycMs,bitchs
7501,bitShe,bitchs
7502,6itch8,bitchs
7503,6itch8,bitchs
7504,biJtchGs,bitchs
7505,bzitzchs,bitchs
7506,xstchs,bitchs
7507,batch4,bitchs
7508,bticsh,bitchs
7509,bitsch,bitchs
7510,itcs,bitchs
7511,btch,bitchs
7512,wop,wop
7513,wop,wop
7514,wup,wop
7515,wup,wop
7516,wop,wop
7517,wop,wop
7518,wop,wop
7519,wop,wop
7520,wop,wop
7521,wop,wop
7522,wop,wop
7523,wop,wop
7524,tukkwd,fukked
7525,"fu,Led",fukked
7526,fokred,fukked
7527,fokred,fukked
7528,f5ukke9d,fukked
7529,f#ukkecd,fukked
7530,hukke@,fukked
7531,f9kkei,fukked
7532,ufkekd,fukked
7533,kfuked,fukked
7534,uked,fukked
7535,fuke,fukked
7536,HollocM,bollock
7537,boillck,bollock
7538,6ol1ock,bollock
7539,b0l1ock,bollock
7540,bQollokck,bollock
7541,boll^ocZk,bollock
7542,boql!ck,bollock
7543,bbll%ck,bollock
7544,boollck,bollock
7545,bollcok,bollock
7546,bolok,bollock
7547,boloc,bollock
7548,muhfuDkinf,muhfucking
7549,mJhfuck7ng,muhfucking
7550,muhfucrin9,muhfucking
7551,muhfocring,muhfucking
7552,pmuhf8ucking,muhfucking
7553,mauhfucGking,muhfucking
7554,9dhfucking,muhfucking
7555,mt7fucking,muhfucking
7556,mufhcuking,muhfucking
7557,mhufucikng,muhfucking
7558,muhuckig,muhfucking
7559,uhfuking,muhfucking
7560,Jeggsr,neggar
7561,heggxr,neggar
7562,ne9gak,neggar
7563,ne99ar,neggar
7564,znePggar,neggar
7565,uneQggar,neggar
7566,nyggDr,neggar
7567,n5gZar,neggar
7568,enggra,neggar
7569,negagr,neggar
7570,near,neggar
7571,near,neggar
7572,phwgs,phags
7573,phagq,phags
7574,pha98,phags
7575,pha98,phags
7576,ph^ags,phags
7577,phag^s,phags
7578,Uhags,phags
7579,pMags,phags
7580,hpags,phags
7581,phgas,phags
7582,hags,phags
7583,phas,phags
7584,notjXfuckeds,mothafuckeds
7585,mortaguckeds,mothafuckeds
7586,muthafucred8,mothafuckeds
7587,m0thafocked8,mothafuckeds
7588,Pmo#thafuIckeds,mothafuckeds
7589,mLothafuEckneds,mothafuckeds
7590,wothTfHckeds,mothafuckeds
7591,mothaf2ck4ds,mothafuckeds
7592,mthoafcukeds,mothafuckeds
7593,mohtafukcesd,mothafuckeds
7594,mothafucs,mothafuckeds
7595,motfuckds,mothafuckeds
7596,fucLtardQ,fucktards
7597,fuxktarws,fucktards
7598,fucrtakds,fucktards
7599,fucrtard8,fucktards
7600,fuc0ktarwds,fucktards
7601,Hfucktardts,fucktards
7602,fu#4tards,fucktards
7603,quckt%rds,fucktards
7604,fuckatrsd,fucktards
7605,fuckatrsd,fucktards
7606,fucards,fucktards
7607,futards,fucktards
7608,scuNfuFk,scumfuck
7609,"scuHfuc,",scumfuck
7610,8cumfock,scumfuck
7611,8cumfock,scumfuck
7612,sJcumfluck,scumfuck
7613,sccumfumck,scumfuck
7614,scqmOuck,scumfuck
7615,ccumfuco,scumfuck
7616,scuumfck,scumfuck
7617,sucmfcuk,scumfuck
7618,sumfuk,scumfuck
7619,sumfuk,scumfuck
7620,herb,heeb
7621,heeV,heeb
7622,hee6,heeb
7623,hee6,heeb
7624,kheeb,heeb
7625,bheeb,heeb
7626,heeR,heeb
7627,h!eb,heeb
7628,eheb,heeb
7629,heeb,heeb
7630,heb,heeb
7631,eeb,heeb
7632,cunnllibhus,cunnilingus
7633,cumni<*ngus,cunnilingus
7634,cunni1ingo8,cunnilingus
7635,connilingo8,cunnilingus
7636,cunxnsi0lingus,cunnilingus
7637,cunjniliqnguFs,cunnilingus
7638,c9nailiYgus,cunnilingus
7639,cPWnixingus,cunnilingus
7640,cunniilgnus,cunnilingus
7641,ucnnilingus,cunnilingus
7642,cnilings,cunnilingus
7643,cunilinu,cunnilingus
7644,hag,hag
7645,hag,hag
7646,ha9,hag
7647,ha9,hag
7648,hag,hag
7649,hag,hag
7650,hag,hag
7651,hag,hag
7652,hag,hag
7653,hag,hag
7654,hag,hag
7655,hag,hag
7656,mIthafuckx,mothafuckz
7657,moFhafuFkz,mothafuckz
7658,mothafucr2,mothafuckz
7659,mothafucr2,mothafuckz
7660,mothaafu2ckz,mothafuckz
7661,mhothafouckz,mothafuckz
7662,moth)huckz,mothafuckz
7663,mbthafDckz,mothafuckz
7664,omthafukcz,mothafuckz
7665,mothacfukz,mothafuckz
7666,mothafkz,mothafuckz
7667,thafuckz,mothafuckz
7668,ped*s,pedos
7669,p2dos,pedos
7670,pedu8,pedos
7671,ped08,pedos
7672,2pedos,pedos
7673,ped2os,pedos
7674,p7dos,pedos
7675,+edos,pedos
7676,pdeos,pedos
7677,peods,pedos
7678,pedo,pedos
7679,peos,pedos
7680,blzzAch,bizzach
7681,vizzaxh,bizzach
7682,6i2zach,bizzach
7683,bi22ach,bizzach
7684,5bizzlach,bizzach
7685,biz#z@ach,bizzach
7686,bUzza6h,bizzach
7687,biMzacn,bizzach
7688,ibzzach,bizzach
7689,bizzach,bizzach
7690,bizza,bizzach
7691,biach,bizzach
7692,dipsGitq,dipshits
7693,dipCMits,dipshits
7694,dip8hit8,dipshits
7695,dip8hit8,dipshits
7696,dipshiItTs,dipshits
7697,dfipGshits,dipshits
7698,diyshi2s,dipshits
7699,d1pMhits,dipshits
7700,disphist,dipshits
7701,pdishits,dipshits
7702,diphis,dipshits
7703,diphit,dipshits
7704,fothdrmuckFDs,fothermuckers
7705,eothe#huckers,fothermuckers
7706,fothermucrek8,fothermuckers
7707,f0thekmucrers,fothermuckers
7708,fKothOermuckeWrs,fothermuckers
7709,foSthermuacOkers,fothermuckers
7710,fothYrHuckerc,fothermuckers
7711,OoIhermSckers,fothermuckers
7712,fothremuceksr,fothermuckers
7713,oftehrmuckres,fothermuckers
7714,fotheruckr,fothermuckers
7715,otherckers,fothermuckers
7716,assfkSFr,assfkcer
7717,"aEsf,cer",assfkcer
7718,assfrcek,assfkcer
7719,assfrcek,assfkcer
7720,za*ssfkcer,assfkcer
7721,Oassf(kcer,assfkcer
7722,assfkc*#,assfkcer
7723,assQkceg,assfkcer
7724,assfckre,assfkcer
7725,assfkcer,assfkcer
7726,assfce,assfkcer
7727,asfker,assfkcer
7728,s9nofabKtcG,sonofabitch
7729,sLhoCabitch,sonofabitch
7730,80nofa6itch,sonofabitch
7731,80nofa6itch,sonofabitch
7732,UsonofaIbDitch,sonofabitch
7733,sono_fabiZtcoh,sonofabitch
7734,sozWfHbitch,sonofabitch
7735,sonoV$bicch,sonofabitch
7736,osnfaobitch,sonofabitch
7737,soonfabtihc,sonofabitch
7738,onfabith,sonofabitch
7739,sonofath,sonofabitch
7740,xUittyfuck,shittyfuck
7741,Chit^yfuck,shittyfuck
7742,shittyfocr,shittyfuck
7743,shittyfocr,shittyfuck
7744,shitt2yfu7ck,shittyfuck
7745,sh$iwttyfuck,shittyfuck
7746,shiteyf*ck,shittyfuck
7747,shittyKuRk,shittyfuck
7748,hsittyfuck,shittyfuck
7749,shittyfkuc,shittyfuck
7750,shityfuc,shittyfuck
7751,shttyfuc,shittyfuck
7752,geFnag,geebag
7753,geSbQg,geebag
7754,9eeba9,geebag
7755,9eeba9,geebag
7756,geebHa&g,geebag
7757,mgee_bag,geebag
7758,ge(baV,geebag
7759,gesbag,geebag
7760,egebga,geebag
7761,eegbag,geebag
7762,eeag,geebag
7763,gbag,geebag
7764,m*tberfuDca,motherfucca
7765,motherBudXa,motherfucca
7766,muthekfocca,motherfucca
7767,muthekfocca,motherfucca
7768,moytherfMuccFa,motherfucca
7769,moQtheKrfuEcca,motherfucca
7770,mot%esZucca,motherfucca
7771,WothUrf3cca,motherfucca
7772,motehfrcuca,motherfucca
7773,moethrfcuca,motherfucca
7774,moherfcc,motherfucca
7775,mterfuca,motherfucca
7776,n9bs,nobs
7777,nkbs,nobs
7778,no68,nobs
7779,no68,nobs
7780,noobs,nobs
7781,inobs,nobs
7782,nobD,nobs
7783,nhbs,nobs
7784,onbs,nobs
7785,onbs,nobs
7786,nob,nobs
7787,nob,nobs
7788,motgeEfc>shit,motherfckshit
7789,KItherfckshig,motherfckshit
7790,mutherfcr8hit,motherfckshit
7791,m0therfcr8hit,motherfckshit
7792,m5otherfckrsh@it,motherfckshit
7793,mFo5therfEckshit,motherfckshit
7794,moGhevfcishit,motherfckshit
7795,motheUfcksViA,motherfckshit
7796,mtoherfchksit,motherfckshit
7797,mtoherfchksit,motherfckshit
7798,motherfksi,motherfckshit
7799,mtherfcksh,motherfckshit
7800,shitVvdk,shitfvck
7801,sh7tfBck,shitfvck
7802,8hitfvcr,shitfvck
7803,8hitfvcr,shitfvck
7804,2shitfvcMk,shitfvck
7805,ushitfvc@k,shitfvck
7806,shitQ^ck,shitfvck
7807,shi(f&ck,shitfvck
7808,shitfvck,shitfvck
7809,shtivfck,shitfvck
7810,shitfk,shitfvck
7811,shtfck,shitfvck
7812,twinj,twink
7813,twibk,twink
7814,twinr,twink
7815,twinr,twink
7816,trwink,twink
7817,tEwink,twink
7818,twinq,twink
7819,twiUk,twink
7820,wtink,twink
7821,twnik,twink
7822,twnk,twink
7823,twnk,twink
7824,bio4chDz,biotchez
7825,biihchez,biotchez
7826,biutche2,biotchez
7827,6iotche2,biotchez
7828,cbiotcphez,biotchez
7829,bi$otcohez,biotchez
7830,biotcheO,biotchez
7831,biomcRez,biotchez
7832,iobtchez,biotchez
7833,biothcze,biotchez
7834,bitche,biotchez
7835,bichez,biotchez
7836,rwarzilla,twatzilla
7837,twatz&llq,twatzilla
7838,twat2il1a,twatzilla
7839,twat2i1la,twatzilla
7840,twfatzilela,twatzilla
7841,tw8atzilGla,twatzilla
7842,twatzili),twatzilla
7843,tfatzilli,twatzilla
7844,twatizlal,twatzilla
7845,twatilzla,twatzilla
7846,twatzil,twatzilla
7847,tazilla,twatzilla
7848,puselesw,pussless
7849,pusQlesz,pussless
7850,pus81ess,pussless
7851,pus81ess,pussless
7852,pus)slress,pussless
7853,pu%sslPess,pussless
7854,pussXesT,pussless
7855,pus08ess,pussless
7856,upssless,pussless
7857,upsslses,pussless
7858,pssess,pussless
7859,puslss,pussless
7860,coSksula,cocksuka
7861,ckcksuJa,cocksuka
7862,c0cksura,cocksuka
7863,cuck8uka,cocksuka
7864,cockfsZuka,cocksuka
7865,cFocbksuka,cocksuka
7866,cN+ksuka,cocksuka
7867,coYksu)a,cocksuka
7868,cockskau,cocksuka
7869,cokcsuak,cocksuka
7870,coksua,cocksuka
7871,coksua,cocksuka
7872,bi5Vher,bitcher
7873,bi5cMer,bitcher
7874,6itchek,bitcher
7875,6itchek,bitcher
7876,b3itcheyr,bitcher
7877,bkitScher,bitcher
7878,gitcLer,bitcher
7879,bi@)her,bitcher
7880,ibtchre,bitcher
7881,bitcher,bitcher
7882,biter,bitcher
7883,bitcr,bitcher
7884,duggfr,fugger
7885,f tRger,fugger
7886,fu99er,fugger
7887,fu99er,fugger
7888,fTuggeUr,fugger
7889,5fBugger,fugger
7890,fugg(#,fugger
7891,_wgger,fugger
7892,fugerg,fugger
7893,fugger,fugger
7894,fgge,fugger
7895,fger,fugger
7896,vsg&na,vagina
7897,vZgiMa,vagina
7898,va9ina,vagina
7899,va9ina,vagina
7900,vang^ina,vagina
7901,vEasgina,vagina
7902,vpEina,vagina
7903,vagoKa,vagina
7904,vagina,vagina
7905,avgnia,vagina
7906,vaia,vagina
7907,agia,vagina
7908,cumZ,cums
7909,cHms,cums
7910,com8,cums
7911,com8,cums
7912,c%ums,cums
7913,cumIs,cums
7914,cams,cums
7915,cu8s,cums
7916,cmus,cums
7917,cmus,cums
7918,cum,cums
7919,ums,cums
7920,bicbeD,biches
7921,bUcUes,biches
7922,6iche8,biches
7923,6iche8,biches
7924,bisch_es,biches
7925,bCic(hes,biches
7926,bich42,biches
7927,bi^hds,biches
7928,bicesh,biches
7929,icbhes,biches
7930,bies,biches
7931,ihes,biches
7932,fuckwhir3,fuckwhore
7933,f tckEhore,fuckwhore
7934,fuckwh0ke,fuckwhore
7935,fuckwhuke,fuckwhore
7936,jfuckEwhore,fuckwhore
7937,Vfuckwhorfe,fuckwhore
7938,fuc*whoro,fuckwhore
7939,g1ckwhore,fuckwhore
7940,fukchwore,fuckwhore
7941,fukcwhoer,fuckwhore
7942,fukwhre,fuckwhore
7943,fuckwhe,fuckwhore
7944,jaDkoGfs,jackoffs
7945,kack*ffs,jackoffs
7946,jacruffs,jackoffs
7947,jackuff8,jackoffs
7948,jOacko8ffs,jackoffs
7949,Uj2ackoffs,jackoffs
7950,jacoodfs,jackoffs
7951,jd!koffs,jackoffs
7952,acjkoffs,jackoffs
7953,ajckofsf,jackoffs
7954,jackfs,jackoffs
7955,jackof,jackoffs
7956,asDwholR,asswhole
7957,asswboOe,asswhole
7958,as8whule,asswhole
7959,a8swhule,asswhole
7960,aasswholWe,asswhole
7961,asswhomlle,asswhole
7962,asswoolr,asswhole
7963,Lvswhole,asswhole
7964,asshwoel,asswhole
7965,aswshloe,asswhole
7966,sswhle,asswhole
7967,ashole,asswhole
7968,fuVkheqded,fuckheaded
7969,fuxkMeaded,fuckheaded
7970,focrheaded,fuckheaded
7971,focrheaded,fuckheaded
7972,fuJckheadFed,fuckheaded
7973,fuDck#headed,fuckheaded
7974,fwck$eaded,fuckheaded
7975,f(ckhealed,fuckheaded
7976,fcukehaded,fuckheaded
7977,fcukheadde,fuckheaded
7978,fkheaded,fuckheaded
7979,fuckhade,fuckheaded
7980,lnobe,knobe
7981,knohe,knobe
7982,kn06e,knobe
7983,knu6e,knobe
7984,knoSbe,knobe
7985,knTobe,knobe
7986,knzbe,knobe
7987,kn_be,knobe
7988,konbe,knobe
7989,knboe,knobe
7990,nobe,knobe
7991,knob,knobe
7992,iikes,kikes
7993,k7kes,kikes
7994,rires,kikes
7995,rike8,kikes
7996,k6ikes,kikes
7997,kike2s,kikes
7998,kike$,kikes
7999,kiUes,kikes
8000,ikkes,kikes
8001,kieks,kikes
8002,kies,kikes
8003,kike,kikes
8004,ehiFting,shitting
8005,sh(ttjng,shitting
8006,8hittin9,shitting
8007,8hittin9,shitting
8008,shiKtating,shitting
8009,&shhitting,shitting
8010,7h3tting,shitting
8011,shitring,shitting
8012,shittngi,shitting
8013,shittngi,shitting
8014,shitng,shitting
8015,shiing,shitting
8016,abhie,abbie
8017,abbi@,abbie
8018,a66ie,abbie
8019,a66ie,abbie
8020,abVbie,abbie
8021,abbqie,abbie
8022,abbi^,abbie
8023,abbiP,abbie
8024,abbei,abbie
8025,abbie,abbie
8026,abbe,abbie
8027,bbie,abbie
8028,fcuuinf,fcuking
8029,fcjjing,fcuking
8030,fcoring,fcuking
8031,fcurin9,fcuking
8032,Nfacuking,fcuking
8033,ffcukin%g,fcuking
8034,*cukinj,fcuking
8035,fcukERg,fcuking
8036,fckunig,fcuking
8037,cfukign,fcuking
8038,cukig,fcuking
8039,fukig,fcuking
8040,mo>eAter,molester
8041,mo/es4er,molester
8042,mo1estek,molester
8043,mo1e8ter,molester
8044,hmolesPter,molester
8045,m)oleJster,molester
8046,mogesger,molester
8047,Joles&er,molester
8048,molsetre,molester
8049,mloestre,molester
8050,mester,molester
8051,mester,molester
8052,tit,tit
8053,tit,tit
8054,tit,tit
8055,tit,tit
8056,tit,tit
8057,tit,tit
8058,tit,tit
8059,tit,tit
8060,tit,tit
8061,tit,tit
8062,tit,tit
8063,tit,tit
8064,5rouDersnSke,trousersnake
8065,trohsersJaje,trousersnake
8066,tkouseksnare,trousersnake
8067,tkou8er8nake,trousersnake
8068,trGoustersna8ke,trousersnake
8069,trouse!r8snqake,trousersnake
8070,trousVrscak0,trousersnake
8071,trousersnat9,trousersnake
8072,trousresanek,trousersnake
8073,rtuosresnake,trousersnake
8074,tusernake,trousersnake
8075,troersnak,trousersnake
8076,dlckx,dlcks
8077,dlcMs,dlcks
8078,dlcr8,dlcks
8079,d1crs,dlcks
8080,dlckGs,dlcks
8081,dlc_ks,dlcks
8082,Ilcks,dlcks
8083,dlckv,dlcks
8084,dlcsk,dlcks
8085,dclks,dlcks
8086,dcks,dlcks
8087,lcks,dlcks
8088,kHobjok3y,knobjokey
8089,knogjoke7,knobjokey
8090,kno6jorey,knobjokey
8091,rnubjokey,knobjokey
8092,kfnobjokGey,knobjokey
8093,k6nobjo+key,knobjokey
8094,knobjkkvy,knobjokey
8095,knobjoW*y,knobjokey
8096,nkojbokey,knobjokey
8097,konjbokey,knobjokey
8098,knbjoke,knobjokey
8099,knobjoy,knobjokey
8100,syupodasseW,stupidasses
8101,AtupidasaeX,stupidasses
8102,8tupida8se8,stupidasses
8103,stopidas8e8,stupidasses
8104,st)upMidPasses,stupidasses
8105,s%tKupidasszes,stupidasses
8106,spupida2ses,stupidasses
8107,sCdpiaasses,stupidasses
8108,sutpidassse,stupidasses
8109,stupiadssse,stupidasses
8110,stpdasss,stupidasses
8111,supidase,stupidasses
8112,phud,phuc
8113,9huc,phuc
8114,phoc,phuc
8115,phoc,phuc
8116,pJhuc,phuc
8117,phu1c,phuc
8118,phuc,phuc
8119,pGuc,phuc
8120,hpuc,phuc
8121,phcu,phuc
8122,phc,phuc
8123,huc,phuc
8124,sgit$d,shited
8125,shitrc,shited
8126,8hited,shited
8127,8hited,shited
8128,shidtaed,shited
8129,sxhitYed,shited
8130,Xhired,shited
8131,shideZ,shited
8132,sihtde,shited
8133,shited,shited
8134,sitd,shited
8135,sitd,shited
8136,caja5jay,vajayjay
8137,vajayIWy,vajayjay
8138,vajayjay,vajayjay
8139,vajayjay,vajayjay
8140,vajacyjaVy,vajayjay
8141,vajayijpay,vajayjay
8142,vhjayjaD,vajayjay
8143,vajaljAy,vajayjay
8144,avjayajy,vajayjay
8145,avjayjya,vajayjay
8146,vajaja,vajayjay
8147,vajayy,vajayjay
8148,LhuksMit,phukshit
8149,phukwhi^,phukshit
8150,phur8hit,phukshit
8151,phorshit,phukshit
8152,phFukshiit,phukshit
8153,ph6uUkshit,phukshit
8154,Ghuk2hit,phukshit
8155,pvukbhit,phukshit
8156,hpukshti,phukshit
8157,phukshit,phukshit
8158,phkhit,phukshit
8159,phksit,phukshit
8160,xhylodk,shylock
8161,"sGyloc,",shylock
8162,shy1ocr,shylock
8163,shyl0cr,shylock
8164,shylAocOk,shylock
8165,sqhyNlock,shylock
8166,shylocN,shylock
8167,5hylXck,shylock
8168,hsylokc,shylock
8169,hslyock,shylock
8170,hylck,shylock
8171,shock,shylock
8172,Yrashubitxhes,trashybitches
8173,trashyb7tcneQ,trashybitches
8174,tra8hy6itche8,trashybitches
8175,tka8hy6itches,trashybitches
8176,traBshybitvche8s,trashybitches
8177,trashAybi6tchEes,trashybitches
8178,drgshybitcVes,trashybitches
8179,Or6shyb4tches,trashybitches
8180,rtahsybitchse,trashybitches
8181,tarhsybitcehs,trashybitches
8182,rshybithes,trashybitches
8183,thybitches,trashybitches
8184,fuk@hoee,fukwhore
8185,bukAhore,fukwhore
8186,forwhore,fukwhore
8187,fokwhure,fukwhore
8188,fukwhqo3re,fukwhore
8189,fukJwhiore,fukwhore
8190,fukw1orH,fukwhore
8191,l2kwhore,fukwhore
8192,fukhwroe,fukwhore
8193,fukwhore,fukwhore
8194,fukwor,fukwhore
8195,fukwre,fukwhore
8196,cuntA,cuntz
8197,funtz,cuntz
8198,cont2,cuntz
8199,cont2,cuntz
8200,cuntez,cuntz
8201,cu)ntz,cuntz
8202,cunYz,cuntz
8203,cuntG,cuntz
8204,ucntz,cuntz
8205,cunzt,cuntz
8206,untz,cuntz
8207,cunz,cuntz
8208,diFJsla0per,dickslapper
8209,d&ckslappsD,dickslapper
8210,dicr81apper,dickslapper
8211,dicrs1appek,dickslapper
8212,dickslVaNpEper,dickslapper
8213,di3ckslapBpelr,dickslapper
8214,dic1Ulappe&,dickslapper
8215,dic_plapWer,dickslapper
8216,dicsklappre,dickslapper
8217,idckslappre,dickslapper
8218,dicsaper,dickslapper
8219,dikslapr,dickslapper
8220,fvkin,fckin
8221,rckin,fckin
8222,fcrin,fckin
8223,fcrin,fckin
8224,fck9in,fckin
8225,rfckin,fckin
8226,fckif,fckin
8227,fclin,fckin
8228,fkcin,fckin
8229,fkcin,fckin
8230,fcki,fckin
8231,ckin,fckin
8232,"fvuk,er",fcukker
8233,fcukMef,fcukker
8234,fcurkek,fcukker
8235,fcokrer,fcukker
8236,fcu%kvker,fcukker
8237,!fcuJkker,fcukker
8238,Gcukke$,fcukker
8239,zcuQker,fcukker
8240,fukcker,fcukker
8241,cfukkre,fcukker
8242,fcukr,fcukker
8243,fckke,fcukker
8244,TraMnJ,Tranny
8245,4Eanny,Tranny
8246,Tkanny,Tranny
8247,Tkanny,Tranny
8248,cTraZnny,Tranny
8249,T#rbanny,Tranny
8250,T#Pnny,Tranny
8251,Tr5nnO,Tranny
8252,Rtanny,Tranny
8253,Rtanyn,Tranny
8254,anny,Tranny
8255,Tray,Tranny
8256,a5srhole,arsehole
8257,Srxehole,arsehole
8258,ar8eho1e,arsehole
8259,arsehu1e,arsehole
8260,arks1ehole,arsehole
8261,arsehGol5e,arsehole
8262,ar9ehUle,arsehole
8263,UrsXhole,arsehole
8264,rasheole,arsehole
8265,arsehole,arsehole
8266,arseoe,arsehole
8267,arsole,arsehole
8268,d9pshiHter,dipshitter
8269,dipshi5Fer,dipshitter
8270,dip8hittek,dipshitter
8271,dip8hittek,dipshitter
8272,Sdijpshitter,dipshitter
8273,Sdipshi7tter,dipshitter
8274,dibshitte*,dipshitter
8275,diwshgtter,dipshitter
8276,dipshitetr,dipshitter
8277,dipshtitre,dipshitter
8278,dipshite,dipshitter
8279,diphiter,dipshitter
8280,nigrd,nigre
8281,nigrD,nigre
8282,ni9ke,nigre
8283,ni9ke,nigre
8284,1nigre,nigre
8285,nijgre,nigre
8286,nmgre,nigre
8287,nigrv,nigre
8288,ingre,nigre
8289,niger,nigre
8290,ngre,nigre
8291,igre,nigre
8292,p8nan(,punani
8293,pknanJ,punani
8294,ponani,punani
8295,ponani,punani
8296,^punanki,punani
8297,pumnWani,punani
8298,pu%ami,punani
8299,punhng,punani
8300,pnauni,punani
8301,pnuain,punani
8302,pnai,punani
8303,unai,punani
8304,c8Jtness,cuntness
8305,vujtness,cuntness
8306,cuntne88,cuntness
8307,contne8s,cuntness
