,sentence,label
3654,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I've never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white woman, and BLM sympathizing has impacted those places, it's even more obvious how the races stick together with only tables at the clubs.",hate
3655,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I ' ve never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white loose, and BLM sympathizing has impacted those places, it ' s even more obvious how the races stick together with only tables at the clubs.",hate
3656,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I ' ve never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white loose, and BLM sympathizing has impacted those places, it ' s even more obvious how the races stick together with only tables at the clubs.",hate
3657,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I ' ve never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white loose, and BLM sympathizing has impacted those places, it ' s even more obvious how the races stick together with only tables at the clubs.",hate
3658,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I ' ve never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white loose, and BLM sympathizing has impacted those places, it ' s even more obvious how the races stick together with only tables at the clubs.",hate
3659,"The Cali nanny state is awful, and the left wing ladies think there queens regardless, I went there a lot with my buddies during college. I ' ve never been in a bar situation where people fought directly over nationalism yet, as race and nationalism have been more of an undertone in the clubs scene here, where blacks stick together and Mexicans sticks together and each have their own culture and the blacks are usually after the white loose, and BLM sympathizing has impacted those places, it ' s even more obvious how the races stick together with only tables at the clubs.",hate
3660,I love it when us niggas defend each other,nothate
3661,I love it when us nigger defend each other,nothate
3662,I love it when us nigger defend each other,nothate
3663,I love it when us nigger defend each other,nothate
3664,I love it when us nigger defend each other,nothate
3665,I love it when us nigger defend each other,nothate
3666,Their disdainful attitude towards other people makes me think they're snobs,nothate
3667,Their disdainful attitude towards other people makes me think they're snobs,nothate
3668,Their disdainful attitude towards other people makes me think they're snobs,nothate
3669,Their disdainful attitude towards other people makes me think they're snobs,nothate
3670,Their disdainful attitude towards other people makes me think they're snobs,nothate
3671,Their disdainful attitude towards other people makes me think they're snobs,nothate
3672,you are morons,nothate
3673,you are morons,nothate
3674,you are morons,nothate
3675,you are morons,nothate
3676,you are morons,nothate
3677,you are morons,nothate
3678,"this is getting out of hand now, I have had 5 arguments today already just because I merely expressed my opinion, just because you think kykes should exist doesnt mean I do, of course I dont and I dont see why anyone would. This is so silly and is starting to exhaust me now",hate
