,text,original
7284,faygo,faggo
7285,fSggo,faggo
7286,fag90,faggo
7287,fa9gu,faggo
7288,fagQgo,faggo
7289,fagWgo,faggo
7290,6aggo,faggo
7291,faggx,faggo
7292,afggo,faggo
7293,afggo,faggo
7294,fggo,faggo
7295,fago,faggo
7296,jR!boy,jewboy
7297,HewHoy,jewboy
7298,jew60y,jewboy
7299,jew60y,jewboy
7300,jcezwboy,jewboy
7301,je5w!boy,jewboy
7302,jOyboy,jewboy
7303,jewjoC,jewboy
7304,jwbeoy,jewboy
7305,ejwbyo,jewboy
7306,jboy,jewboy
7307,jeoy,jewboy
7308,jKggabk,jiggabu
7309,jiVhabu,jiggabu
7310,ji9gabo,jiggabu
7311,jigga6o,jiggabu
7312,wjiggqabu,jiggabu
7313,fjiJggabu,jiggabu
7314,7iggWbu,jiggabu
7315,giggXbu,jiggabu
7316,jgigaub,jiggabu
7317,igjgabu,jiggabu
7318,jigga,jiggabu
7319,jggau,jiggabu
7320,fudgepackerwbitteG,fudgepackershitter
7321,fudge9ackersgitFer,fudgepackershitter
7322,fud9epacker8hittek,fudgepackershitter
7323,fodgepacrekshitter,fudgepackershitter
7324,fwuEdgepackPershitter,fudgepackershitter
7325,fudgepacokeKrs1hitter,fudgepackershitter
7326,fIdg$p7ckershitter,fudgepackershitter
7327,fukgepamkersjitter,fudgepackershitter
7328,fuedgpackershittre,fudgepackershitter
7329,fugdepackesrihtter,fudgepackershitter
7330,fudgepackesittr,fudgepackershitter
7331,fudgeakershtter,fudgepackershitter
7332,knobjojeye,knobjokeys
7333,kn0bj8keys,knobjokeys
7334,kn06jokeys,knobjokeys
7335,knobjorey8,knobjokeys
7336,knobmjBokeys,knobjokeys
7337,kgnobjo2keys,knobjokeys
7338,kndbjoBeys,knobjokeys
7339,kmobjoQeys,knobjokeys
7340,knobjkoesy,knobjokeys
7341,konbjokyes,knobjokeys
7342,knobjoys,knobjokeys
7343,kojokeys,knobjokeys
7344,mothetfdLin,motherfckin
7345,m06herfck7n,motherfckin
7346,muthekfcrin,motherfckin
7347,muthekfcrin,motherfckin
7348,motherrf5cWkin,motherfckin
7349,MmotherfcBki)n,motherfckin
7350,mythe3fckiM,motherfckin
7351,moHheyfc#in,motherfckin
7352,omhtercfkin,motherfckin
7353,mohertfckin,motherfckin
7354,therckin,motherfckin
7355,mherfcki,motherfckin
7356,bollocLtJfian,bollocktician
7357,bollofktlckan,bollocktician
7358,6ullocrtician,bollocktician
7359,60llocrtician,bollocktician
7360,bo$llotcktfician,bollocktician
7361,boNlloclktictian,bollocktician
7362,b*mlockmician,bollocktician
7363,bolloc*ticyaJ,bollocktician
7364,bololcktiacin,bollocktician
7365,obllockticnia,bollocktician
7366,bolockican,bollocktician
7367,ollcktiian,bollocktician
7368,sex,sex
7369,sex,sex
7370,8ex,sex
7371,8ex,sex
7372,sex,sex
7373,sex,sex
7374,sex,sex
7375,sex,sex
7376,sex,sex
7377,sex,sex
7378,sex,sex
7379,sex,sex
7380,Nol>ofkchops,bollockchops
7381,Nol>ockxhops,bollockchops
7382,6o1lockchop8,bollockchops
7383,6oll0crchops,bollockchops
7384,bo3llUoclkchops,bollockchops
7385,$bollockchho5ps,bollockchops
7386,Zollockc#oMs,bollockchops
7387,bonlockch5pe,bollockchops
7388,obllcokchosp,bollockchops
7389,bollokcchops,bollockchops
7390,bllochops,bollockchops
7391,blockhops,bollockchops
7392,ascholed,assholes
7393,asWjoles,assholes
7394,a8sh0les,assholes
7395,a8shules,assholes
7396,Vatssholes,assholes
7397,6asshole+s,assholes
7398,a8sholOs,assholes
7399,^sshoqes,assholes
7400,asshlose,assholes
7401,asshoesl,assholes
7402,ashoes,assholes
7403,ashoes,assholes
7404,faSk,fack
7405,faXk,fack
7406,facr,fack
7407,facr,fack
7408,faick,fack
7409,Ifack,fack
7410,qack,fack
7411,faFk,fack
7412,fakc,fack
7413,fakc,fack
7414,ack,fack
7415,ack,fack
7416,HoOolas,boiolas
7417,g(iolas,boiolas
7418,boi01as,boiolas
7419,6oio1as,boiolas
7420,boi@oYlas,boiolas
7421,boSi@olas,boiolas
7422,bo%olxs,boiolas
7423,bo6olCs,boiolas
7424,oboilas,boiolas
7425,obiloas,boiolas
7426,iolas,boiolas
7427,oioas,boiolas
7428,ladyh(yz,ladyboyz
7429,ladyhpyz,ladyboyz
7430,lady6oy2,ladyboyz
7431,1ady6oyz,ladyboyz
7432,ladIyboCyz,ladyboyz
7433,ladyNbo+yz,ladyboyz
7434,lqdyboyH,ladyboyz
7435,lad^bo9z,ladyboyz
7436,aldybyoz,ladyboyz
7437,alydboyz,ladyboyz
7438,adboyz,ladyboyz
7439,lyboyz,ladyboyz
7440,<ong,mong
7441,<ong,mong
7442,mun9,mong
7443,m0n9,mong
7444,Kmong,mong
7445,imong,mong
7446,m(ng,mong
7447,mon8,mong
7448,mogn,mong
7449,omng,mong
7450,ong,mong
7451,mon,mong
7452,criws,crows
7453,xrows,crows
7454,ckow8,crows
7455,ckow8,crows
7456,cr^ows,crows
7457,crowBs,crows
7458,cr)ws,crows
7459,3rows,crows
7460,crosw,crows
7461,crwos,crows
7462,crow,crows
7463,rows,crows
7464,nu6safks,nutsacks
7465,n ttzacks,nutsacks
7466,nutsacr8,nutsacks
7467,notsack8,nutsacks
7468,nutsackkOs,nutsacks
7469,nutsarckds,nutsacks
7470,nuEsackS,nutsacks
7471,nutsapNs,nutsacks
7472,nutascsk,nutsacks
7473,untsacsk,nutsacks
7474,nusaks,nutsacks
7475,nutsak,nutsacks
7476,ffcka,fvcka
7477,fvSka,fvcka
7478,fvcra,fvcka
7479,fvcra,fvcka
7480,fvacka,fvcka
7481,)fvcka,fvcka
7482,fvcVa,fvcka
7483,fvckb,fvcka
7484,fvkca,fvcka
7485,vfcka,fvcka
7486,vcka,fvcka
7487,fvca,fvcka
7488,W0uchebag,douchebag
7489,Xouchrbag,douchebag
7490,dooche6ag,douchebag
7491,doocheba9,douchebag
7492,droucheBbag,douchebag
7493,bdoucheba)g,douchebag
7494,MouchQbag,douchebag
7495,!ouchebMg,douchebag
7496,oduchbeag,douchebag
7497,douhcebga,douchebag
7498,oucebag,douchebag
7499,doucheg,douchebag
7500,gitXhs,bitchs
7501,bitSTs,bitchs
7502,6itch8,bitchs
7503,6itch8,bitchs
7504,bCitchKs,bitchs
7505,ObitSchs,bitchs
7506,b3tchz,bitchs
7507,bitEOs,bitchs
7508,bitchs,bitchs
7509,ibthcs,bitchs
7510,bchs,bitchs
7511,tchs,bitchs
7512,wop,wop
7513,wop,wop
7514,w0p,wop
7515,w0p,wop
7516,wop,wop
7517,wop,wop
7518,wop,wop
7519,wop,wop
7520,wop,wop
7521,wop,wop
7522,wop,wop
7523,wop,wop
7524,cujked,fukked
7525,fJkkeW,fukked
7526,forked,fukked
7527,forked,fukked
7528,fqukfked,fukked
7529,cfsukked,fukked
7530,f8kknd,fukked
7531,fukyxd,fukked
7532,kfuked,fukked
7533,ufkked,fukked
7534,fuke,fukked
7535,fkkd,fukked
7536,bolo9ck,bollock
7537,"bPl,ock",bollock
7538,6ol1ock,bollock
7539,b0l1ock,bollock
7540,bollo$cRk,bollock
7541,gbollxock,bollock
7542,bol)o4k,bollock
7543,b)lloc&,bollock
7544,blolcok,bollock
7545,oblolck,bollock
7546,bolck,bollock
7547,bollc,bollock
7548,mkhfuckint,muhfucking
7549,m6hfuckijg,muhfucking
7550,mohfocking,muhfucking
7551,muhfocring,muhfucking
7552,muohfuckinug,muhfucking
7553,)muh@fucking,muhfucking
7554,muhPucjing,muhfucking
7555,muhfu)khng,muhfucking
7556,muhfuickng,muhfucking
7557,muhfuckngi,muhfucking
7558,mufuckng,muhfucking
7559,mhfuckng,muhfucking
7560,negnZr,neggar
7561,nebtar,neggar
7562,ne9gak,neggar
7563,ne99ar,neggar
7564,nSegga@r,neggar
7565,negJg0ar,neggar
7566,n3ggCr,neggar
7567,YeOgar,neggar
7568,nggear,neggar
7569,enggar,neggar
7570,egga,neggar
7571,ngga,neggar
7572,ptags,phags
7573,pGags,phags
7574,pha98,phags
7575,pha98,phags
7576,p5hags,phags
7577,phagis,phags
7578,phIgs,phags
7579,phegs,phags
7580,phgas,phags
7581,hpags,phags
7582,phgs,phags
7583,pags,phags
7584,",KthafuckedA",mothafuckeds
7585,jothafhckeda,mothafuckeds
7586,m0thafocreds,mothafuckeds
7587,muthafocreds,mothafuckeds
7588,nmothaf#uckneds,mothafuckeds
7589,mothjafsucked_s,mothafuckeds
7590,mPthafuckjdK,mothafuckeds
7591,mdthapuckedY,mothafuckeds
7592,mothafcukeds,mothafuckeds
7593,omthfacukeds,mothafuckeds
7594,hafuckeds,mothafuckeds
7595,mothafuks,mothafuckeds
7596,fucmtwrds,fucktards
7597,fuckfarCs,fucktards
7598,fucrtard8,fucktards
7599,focrtards,fucktards
7600,fuckta8r5ds,fucktards
7601,fu&cktard5s,fucktards
7602,fuckLard2,fucktards
7603,+uckta@ds,fucktards
7604,fkuctards,fucktards
7605,fucktasrd,fucktards
7606,fuckrds,fucktards
7607,fcktrds,fucktards
7608,sc&mfhck,scumfuck
7609,scumfIsk,scumfuck
7610,scumfocr,scumfuck
7611,8cumfock,scumfuck
7612,sncumLfuck,scumfuck
7613,scum_fucCk,scumfuck
7614,scum^ukk,scumfuck
7615,sPugfuck,scumfuck
7616,scumufkc,scumfuck
7617,csumfukc,scumfuck
7618,scufuk,scumfuck
7619,scmfck,scumfuck
7620,hefb,heeb
7621,hweb,heeb
7622,hee6,heeb
7623,hee6,heeb
7624,Bheeb,heeb
7625,)heeb,heeb
7626,he*b,heeb
7627,heXb,heeb
7628,eheb,heeb
7629,eheb,heeb
7630,heb,heeb
7631,eeb,heeb
7632,cujGiliggus,cunnilingus
7633,cunnuliBguD,cunnilingus
7634,conni1ingos,cunnilingus
7635,cunnilin9o8,cunnilingus
7636,cunpnilinngIus,cunnilingus
7637,cu9nnilIinguus,cunnilingus
7638,cAg%ilingus,cunnilingus
7639,c+nnilknMus,cunnilingus
7640,uncnliingus,cunnilingus
7641,ucnniilnugs,cunnilingus
7642,nnilngus,cunnilingus
7643,cnilinus,cunnilingus
7644,hag,hag
7645,hag,hag
7646,ha9,hag
7647,ha9,hag
7648,hag,hag
7649,hag,hag
7650,hag,hag
7651,hag,hag
7652,hag,hag
7653,hag,hag
7654,hag,hag
7655,hag,hag
7656,hothaguckz,mothafuckz
7657,mPthafuclz,mothafuckz
7658,muthafuck2,mothafuckz
7659,mothafocrz,mothafuckz
7660,m#othaafuckz,mothafuckz
7661,mothXafuctkz,mothafuckz
7662,motha7utkz,mothafuckz
7663,mothjfucSz,mothafuckz
7664,mtohafuczk,mothafuckz
7665,omhtafuckz,mothafuckz
7666,mthafuck,mothafuckz
7667,motafukz,mothafuckz
7668,0edos,pedos
7669,pedPs,pedos
7670,ped08,pedos
7671,pedu8,pedos
7672,pedros,pedos
7673,5pedos,pedos
7674,pedow,pedos
7675,pedoH,pedos
7676,epdos,pedos
7677,pdeos,pedos
7678,edos,pedos
7679,pdos,pedos
7680,buzzacM,bizzach
7681,niSzach,bizzach
7682,6iz2ach,bizzach
7683,bi22ach,bizzach
7684,bizzaZcqh,bizzach
7685,b3izzCach,bizzach
7686,bizz)Mh,bizzach
7687,bizracp,bizzach
7688,bzizahc,bizzach
7689,bziazch,bizzach
7690,bzzah,bizzach
7691,bzzac,bizzach
7692,di(shJts,dipshits
7693,dipsnitQ,dipshits
7694,dip8hit8,dipshits
7695,dip8hit8,dipshits
7696,diptshi@ts,dipshits
7697,d9ipshivts,dipshits
7698,kipshiNs,dipshits
7699,di*jhits,dipshits
7700,idpshist,dipshits
7701,dpishist,dipshits
7702,ipshts,dipshits
7703,pshits,dipshits
7704,fotY@rmuck@rs,fothermuckers
7705,fothe4mucke4Z,fothermuckers
7706,fothermocrer8,fothermuckers
7707,fothekmocrers,fothermuckers
7708,fZotherHmuckePrs,fothermuckers
7709,fgoth8ermuFckers,fothermuckers
7710,Woth_rmucbers,fothermuckers
7711,fothekwucker3,fothermuckers
7712,ofhetrmuckers,fothermuckers
7713,ofthermcuekrs,fothermuckers
7714,thermckers,fothermuckers
7715,fthemckers,fothermuckers
7716,assfkxDr,assfkcer
7717,asEfmcer,assfkcer
7718,assfrcek,assfkcer
7719,a88fkcer,assfkcer
7720,asRsfkcMer,assfkcer
7721,axssfkmcer,assfkcer
7722,a)sKkcer,assfkcer
7723,assukc&r,assfkcer
7724,asfskecr,assfkcer
7725,assfkerc,assfkcer
7726,ssfkce,assfkcer
7727,asfker,assfkcer
7728,s0nofab8Hch,sonofabitch
7729,sonoDaVitcG,sonofabitch
7730,8onufa6itch,sonofabitch
7731,8on0fa6itch,sonofabitch
7732,$sMoonofabitch,sonofabitch
7733,zsonof+aqbitch,sonofabitch
7734,sonofjbitT&,sonofabitch
7735,sonoxabiAcF,sonofabitch
7736,sonofbiathc,sonofabitch
7737,osnfoabicth,sonofabitch
7738,sonfaitc,sonofabitch
7739,oofabich,sonofabitch
7740,whitt&fuck,shittyfuck
7741,DhiFtyfuck,shittyfuck
7742,8hittyfucr,shittyfuck
7743,8hittyfock,shittyfuck
7744,sqhittyfu8ck,shittyfuck
7745,shit8t)yfuck,shittyfuck
7746,shMttyduck,shittyfuck
7747,shitzyf9ck,shittyfuck
7748,hsittyfuck,shittyfuck
7749,shtityfcuk,shittyfuck
7750,shittuck,shittyfuck
7751,hittfuck,shittyfuck
7752,geeFav,geebag
7753,NeRbag,geebag
7754,gee6a9,geebag
7755,gee6a9,geebag
7756,geGeba3g,geebag
7757,gehebaTg,geebag
7758,gSebaK,geebag
7759,geeMgg,geebag
7760,geeagb,geebag
7761,geebga,geebag
7762,ebag,geebag
7763,gebg,geebag
7764,nogherfucxa,motherfucca
7765,mKtberfhcca,motherfucca
7766,muthekfocca,motherfucca
7767,m0thekfocca,motherfucca
7768,motheFrfSuGcca,motherfucca
7769,motheVrtfuccOa,motherfucca
7770,m_tLerVucca,motherfucca
7771,cotherfuc(W,motherfucca
7772,omthefrucac,motherfucca
7773,motherfcuca,motherfucca
7774,otherfua,motherfucca
7775,morfucca,motherfucca
7776,nobw,nobs
7777,nLbs,nobs
7778,no68,nobs
7779,nub8,nobs
7780,nob6s,nobs
7781,Znobs,nobs
7782,n(bs,nobs
7783,nWbs,nobs
7784,nosb,nobs
7785,nosb,nobs
7786,nbs,nobs
7787,nob,nobs
7788,mIthe%fckshiy,motherfckshit
7789,mPtherfcLsTit,motherfckshit
7790,muthekfck8hit,motherfckshit
7791,m0thekfcrshit,motherfckshit
7792,mothkefrfckshUit,motherfckshit
7793,motherkfcXkushit,motherfckshit
7794,mo$he&f9kshit,motherfckshit
7795,mStherfc%bhit,motherfckshit
7796,omhterfkcshit,motherfckshit
7797,motherfkcshit,motherfckshit
7798,mtherfcsht,motherfckshit
7799,motherksit,motherfckshit
7800,Ahitfvcl,shitfvck
7801,xhitfdck,shitfvck
7802,8hitfvcr,shitfvck
7803,8hitfvcr,shitfvck
7804,Zshitfvvck,shitfvck
7805,shiGt%fvck,shitfvck
7806,s_itf!ck,shitfvck
7807,ivitfvck,shitfvck
7808,shiftcvk,shitfvck
7809,shitvfkc,shitfvck
7810,stfvck,shitfvck
7811,hitfvk,shitfvck
7812,twiGk,twink
7813,twOnk,twink
7814,twinr,twink
7815,twinr,twink
7816,twivnk,twink
7817,7twink,twink
7818,twinu,twink
7819,Mwink,twink
7820,twikn,twink
7821,twikn,twink
7822,twin,twink
7823,twnk,twink
7824,bJotcbez,biotchez
7825,biptchea,biotchez
7826,6iotche2,biotchez
7827,biutche2,biotchez
7828,bio%tc(hez,biotchez
7829,biogtVchez,biotchez
7830,biotM1ez,biotchez
7831,CiotcheK,biotchez
7832,iobtchez,biotchez
7833,biotcezh,biotchez
7834,btchez,biotchez
7835,biotcz,biotchez
7836,twatzul<a,twatzilla
7837,twatzip>a,twatzilla
7838,twatzi11a,twatzilla
7839,twatzi11a,twatzilla
7840,tEwa2tzilla,twatzilla
7841,Stwa3tzilla,twatzilla
7842,twatjillH,twatzilla
7843,$watzilQa,twatzilla
7844,twatzilla,twatzilla
7845,twatzilla,twatzilla
7846,wtzilla,twatzilla
7847,twatzia,twatzilla
7848,p*sQless,pussless
7849,puAslezs,pussless
7850,pus8les8,pussless
7851,pu8sle8s,pussless
7852,pusXsleHss,pussless
7853,pu%s@sless,pussless
7854,dusslesm,pussless
7855,pus1lesL,pussless
7856,pusslses,pussless
7857,pussless,pussless
7858,pusses,pussless
7859,pussss,pussless
7860,coVjsuka,cocksuka
7861,cockCukS,cocksuka
7862,cocksora,cocksuka
7863,cocrsura,cocksuka
7864,cocks)uksa,cocksuka
7865,cocrkIsuka,cocksuka
7866,5ocksuoa,cocksuka
7867,_oCksuka,cocksuka
7868,cockusak,cocksuka
7869,cokcsuak,cocksuka
7870,cocuka,cocksuka
7871,cocsuk,cocksuka
7872,bitxheF,bitcher
7873,bi4vher,bitcher
7874,6itchek,bitcher
7875,6itchek,bitcher
7876,bitcqhrer,bitcher
7877,bKit&cher,bitcher
7878,bipche2,bitcher
7879,ZiWcher,bitcher
7880,bitcher,bitcher
7881,bithcre,bitcher
7882,bitcr,bitcher
7883,btche,bitcher
7884,fIgNer,fugger
7885,fkggeD,fugger
7886,fu9gek,fugger
7887,fog9er,fugger
7888,_fuIgger,fugger
7889,Tfzugger,fugger
7890,fugi&r,fugger
7891,fuGgYr,fugger
7892,fugerg,fugger
7893,ufggre,fugger
7894,fuge,fugger
7895,uger,fugger
7896,Fagima,vagina
7897,vaYiba,vagina
7898,va9ina,vagina
7899,va9ina,vagina
7900,zvagiSna,vagina
7901,vagi2n)a,vagina
7902,valiKa,vagina
7903,vcginB,vagina
7904,avgnia,vagina
7905,vgania,vagina
7906,vina,vagina
7907,vana,vagina
7908,Dums,cums
7909,cuKs,cums
7910,com8,cums
7911,com8,cums
7912,cLums,cums
7913,!cums,cums
7914,c$ms,cums
7915,cuts,cums
7916,cusm,cums
7917,cmus,cums
7918,ums,cums
7919,ums,cums
7920,ViXhes,biches
7921,nicnes,biches
7922,6iche8,biches
7923,6iche8,biches
7924,bZiche@s,biches
7925,biQch#es,biches
7926,&icheh,biches
7927,biihea,biches
7928,bciehs,biches
7929,bihcse,biches
7930,bche,biches
7931,ichs,biches
7932,fuDkwhPre,fuckwhore
7933,f&c>whore,fuckwhore
7934,fucrwhoke,fuckwhore
7935,fucrwhure,fuckwhore
7936,fucxkwhorLe,fuckwhore
7937,fucXkwhoKre,fuckwhore
7938,fuMkwho!e,fuckwhore
7939,Buckwiore,fuckwhore
7940,ucfkwhore,fuckwhore
7941,fukcwhoer,fuckwhore
7942,fcwhore,fuckwhore
7943,fuckwhe,fuckwhore
7944,jZcLoffs,jackoffs
7945,jackiTfs,jackoffs
7946,jacroff8,jackoffs
7947,jack0ff8,jackoffs
7948,japckUoffs,jackoffs
7949,tjacEkoffs,jackoffs
7950,jac5offk,jackoffs
7951,jav$offs,jackoffs
7952,jckaoffs,jackoffs
7953,jackofsf,jackoffs
7954,jacffs,jackoffs
7955,jkoffs,jackoffs
7956,aszwhoKe,asswhole
7957,asswGolF,asswhole
7958,asswh01e,asswhole
7959,a88whole,asswhole
7960,hasswholWe,asswhole
7961,aszswhsole,asswhole
7962,asswsolf,asswhole
7963,Ysswhol),asswhole
7964,asswohel,asswhole
7965,sashwole,asswhole
7966,asswle,asswhole
7967,asshle,asswhole
7968,euckheaWed,fuckheaded
7969,fuckhwadeC,fuckheaded
7970,focrheaded,fuckheaded
7971,focrheaded,fuckheaded
7972,fucikhqeaded,fuckheaded
7973,fYuckhepaded,fuckheaded
7974,fucmhe6ded,fuckheaded
7975,ftckhHaded,fuckheaded
7976,fuckehaedd,fuckheaded
7977,ufckheadde,fuckheaded
7978,fucheadd,fuckheaded
7979,fckeaded,fuckheaded
7980,unobe,knobe
7981,kbobe,knobe
7982,rno6e,knobe
7983,rn0be,knobe
7984,Pknobe,knobe
7985,rknobe,knobe
7986,knobS,knobe
7987,^nobe,knobe
7988,knboe,knobe
7989,knboe,knobe
7990,knbe,knobe
7991,knbe,knobe
7992,kiOes,kikes
7993,ki>es,kikes
7994,rires,kikes
7995,rike8,kikes
7996,kikeAs,kikes
7997,kiNkes,kikes
7998,Rikes,kikes
7999,kmkes,kikes
8000,ikkes,kikes
8001,kikse,kikes
8002,kkes,kikes
8003,kiks,kikes
8004,shittiBy,shitting
8005,shitt8nV,shitting
8006,8hittin9,shitting
8007,8hittin9,shitting
8008,Hsh!itting,shitting
8009,hshittinRg,shitting
8010,7hittinj,shitting
8011,shitti_^,shitting
8012,shittign,shitting
8013,shitting,shitting
8014,shiing,shitting
8015,shittg,shitting
8016,abVie,abbie
8017,abbJe,abbie
8018,a66ie,abbie
8019,a66ie,abbie
8020,Gabbie,abbie
8021,5abbie,abbie
8022,abbMe,abbie
8023,xbbie,abbie
8024,abbei,abbie
8025,babie,abbie
8026,abie,abbie
8027,bbie,abbie
8028,fcuk(nr,fcuking
8029,fX*king,fcuking
8030,fcoring,fcuking
8031,fcoring,fcuking
8032,fcmukging,fcuking
8033,kfcukCing,fcuking
8034,fhukinD,fcuking
8035,fcukfne,fcuking
8036,cfuknig,fcuking
8037,cfuknig,fcuking
8038,fcukg,fcuking
8039,fcing,fcuking
8040,mo;estfr,molester
8041,molestFF,molester
8042,mulestek,molester
8043,mole8tek,molester
8044,mojlesteFr,molester
8045,moklest@er,molester
8046,mtlJster,molester
8047,mo3esteA,molester
8048,omlestre,molester
8049,omlseter,molester
8050,mlestr,molester
8051,molstr,molester
8052,tit,tit
8053,tit,tit
8054,tit,tit
8055,tit,tit
8056,tit,tit
8057,tit,tit
8058,tit,tit
8059,tit,tit
8060,tit,tit
8061,tit,tit
8062,tit,tit
8063,tit,tit
8064,tro^se5sbake,trousersnake
8065,trouserZmaoe,trousersnake
8066,troosek8nake,trousersnake
8067,trou8er8nare,trousersnake
8068,trousverLsnaYke,trousersnake
8069,GtrorusersBnake,trousersnake
8070,tRluserKnake,trousersnake
8071,tr$usersnOkV,trousersnake
8072,trosruesnake,trousersnake
8073,trousresnake,trousersnake
8074,trousesne,trousersnake
8075,touersnak,trousersnake
8076,dlxks,dlcks
8077,Slcks,dlcks
8078,d1crs,dlcks
8079,d1ck8,dlcks
8080,dlckDs,dlcks
8081,dlck+s,dlcks
8082,dlcfs,dlcks
8083,wlcks,dlcks
8084,dclks,dlcks
8085,dlcsk,dlcks
8086,dlks,dlcks
8087,lcks,dlcks
8088,jnobjlkey,knobjokey
8089,kmobkokey,knobjokey
8090,knu6jokey,knobjokey
8091,knubj0key,knobjokey
8092,kEn(objokey,knobjokey
8093,!knobjoke!y,knobjokey
8094,kKobj+key,knobjokey
8095,knoMjogey,knobjokey
8096,knobjoyke,knobjokey
8097,knbojoeky,knobjokey
8098,knoboke,knobjokey
8099,kobjoky,knobjokey
8100,st tp(dadses,stupidasses
8101,ZtupidasceE,stupidasses
8102,8tupida88es,stupidasses
8103,stupida88e8,stupidasses
8104,s#tuCpidasseas,stupidasses
8105,stupi5da(ssses,stupidasses
8106,strpiYasOes,stupidasses
8107,stu!iXassAs,stupidasses
8108,stupidassse,stupidasses
8109,tuspdiasses,stupidasses
8110,supidass,stupidasses
8111,supidass,stupidasses
8112,phHc,phuc
8113,phux,phuc
8114,phoc,phuc
8115,phoc,phuc
8116,pbhuc,phuc
8117,p2huc,phuc
8118,pEuc,phuc
8119,^huc,phuc
8120,puhc,phuc
8121,hpuc,phuc
8122,huc,phuc
8123,puc,phuc
8124,shiyFd,shited
8125,smi%ed,shited
8126,8hited,shited
8127,8hited,shited
8128,shi&te9d,shited
8129,sh5izted,shited
8130,NhiEed,shited
8131,V5ited,shited
8132,hsitde,shited
8133,sihtde,shited
8134,sted,shited
8135,hitd,shited
8136,vajaymaG,vajayjay
8137,vXjayja7,vajayjay
8138,vajayjay,vajayjay
8139,vajayjay,vajayjay
8140,vqaAjayjay,vajayjay
8141,vgaja)yjay,vajayjay
8142,vaja)ja5,vajayjay
8143,vejaXjay,vajayjay
8144,avjayjya,vajayjay
8145,vajayyja,vajayjay
8146,vajyjy,vajayjay
8147,vjayay,vajayjay
8148,phIkChit,phukshit
8149,phjkqhit,phukshit
8150,phorshit,phukshit
8151,phorshit,phukshit
8152,phuksh*i&t,phukshit
8153,phpukshjit,phukshit
8154,pNuksh6t,phukshit
8155,pxukshht,phukshit
8156,phukhsti,phukshit
8157,hpukshti,phukshit
8158,hkshit,phukshit
8159,puksht,phukshit
8160,sGylIck,shylock
8161,shyl*Fk,shylock
8162,8hylocr,shylock
8163,8hyl0ck,shylock
8164,shoyloc!k,shylock
8165,shMyloGck,shylock
8166,*hylocu,shylock
8167,syylo+k,shylock
8168,hsylcok,shylock
8169,shyolkc,shylock
8170,shyoc,shylock
8171,shyck,shylock
8172,traQhyH*tches,trashybitches
8173,trasYyNitcheC,trashybitches
8174,tka8hybitche8,trashybitches
8175,tkashy6itche8,trashybitches
8176,trashyb%ittcPhes,trashybitches
8177,ptrashyabyitches,trashybitches
8178,trasdybItches,trashybitches
8179,tr+shybiEches,trashybitches
8180,tarshybtihces,trashybitches
8181,tarhsybitcehs,trashybitches
8182,trybitches,trashybitches
8183,rashbitche,trashybitches
8184,f*kEhore,fukwhore
8185,fukEYore,fukwhore
8186,fukwh0ke,fukwhore
8187,fukwhuke,fukwhore
8188,f#ukwxhore,fukwhore
8189,fuYkwhoJre,fukwhore
8190,Du!whore,fukwhore
8191,fu*whoKe,fukwhore
8192,ufkwohre,fukwhore
8193,fukhwoer,fukwhore
8194,fukhor,fukwhore
8195,fuwore,fukwhore
8196,cun$z,cuntz
8197,cungz,cuntz
8198,cont2,cuntz
8199,cont2,cuntz
8200,c8untz,cuntz
8201,Ycuntz,cuntz
8202,cunEz,cuntz
8203,(untz,cuntz
8204,cunzt,cuntz
8205,cnutz,cuntz
8206,cunz,cuntz
8207,cutz,cuntz
8208,d(ckskap(er,dickslapper
8209,dickqla(pet,dickslapper
8210,dick81appek,dickslapper
8211,dicr81apper,dickslapper
8212,doiUckslaFpper,dickslapper
8213,d1ickslapppeEr,dickslapper
8214,dic1slQppFr,dickslapper
8215,d3ckslX(per,dickslapper
8216,idcsklapper,dickslapper
8217,dciksalppre,dickslapper
8218,dicsaper,dickslapper
8219,dksapper,dickslapper
8220,fdkin,fckin
8221,fckkn,fckin
8222,fcrin,fckin
8223,fcrin,fckin
8224,ifckin,fckin
8225,fckyin,fckin
8226,fcGin,fckin
8227,%ckin,fckin
8228,cfkin,fckin
8229,fckni,fckin
8230,fkin,fckin
8231,fcki,fckin
8232,Ccukke$,fcukker
8233,rcukkeE,fcukker
8234,fcorker,fcukker
8235,fcokrer,fcukker
8236,fcukk0e6r,fcukker
8237,f6cukkQer,fcukker
8238,f8ukk$r,fcukker
8239,lcukk1r,fcukker
8240,fuckkre,fcukker
8241,fcukkre,fcukker
8242,fukke,fcukker
8243,fcker,fcukker
8244,T$aJny,Tranny
8245,TraBby,Tranny
8246,Tkanny,Tranny
8247,Tkanny,Tranny
8248,TrUann^y,Tranny
8249,TraannKy,Tranny
8250,Twannw,Tranny
8251,T1an2y,Tranny
8252,Rtnany,Tranny
8253,Tnrany,Tranny
8254,Tann,Tranny
8255,Tran,Tranny
8256,aes3hole,arsehole
8257,aTseh*le,arsehole
8258,ak8ehole,arsehole
8259,aksehule,arsehole
8260,aFrseholye,arsehole
8261,arse+h&ole,arsehole
8262,(rseeole,arsehole
8263,0Rsehole,arsehole
8264,sarehole,arsehole
8265,areshloe,arsehole
8266,arsehl,arsehole
8267,arshle,arsehole
8268,d&Lshitter,dipshitter
8269,dipshiGtfr,dipshitter
8270,dip8hittek,dipshitter
